ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L+StopWordRemoval+Stemming,31983,SUMMARY.TXT,0.53531,0.20463,0.29608,3

ROUGE-1+StopWordRemoval+Stemming,31983,SUMMARY.TXT,0.64160,0.16682,0.26479,3

ROUGE-2+StopWordRemoval+Stemming,31983,SUMMARY.TXT,0.33243,0.05349,0.09215,3

ROUGE-SU4+StopWordRemoval+Stemming,31983,SUMMARY.TXT,0.42861,0.07292,0.12463,3

ROUGE-L+StopWordRemoval+Stemming,30894,SUMMARY.TXT,0.40970,0.26485,0.32172,4

ROUGE-1+StopWordRemoval+Stemming,30894,SUMMARY.TXT,0.51923,0.37240,0.43373,4

ROUGE-2+StopWordRemoval+Stemming,30894,SUMMARY.TXT,0.14912,0.08788,0.11058,4

ROUGE-SU4+StopWordRemoval+Stemming,30894,SUMMARY.TXT,0.26428,0.13854,0.18179,4

ROUGE-L+StopWordRemoval+Stemming,31620,SUMMARY.TXT,0.55259,0.26324,0.35660,4

ROUGE-1+StopWordRemoval+Stemming,31620,SUMMARY.TXT,0.65257,0.25120,0.36276,4

ROUGE-2+StopWordRemoval+Stemming,31620,SUMMARY.TXT,0.32426,0.09152,0.14276,4

ROUGE-SU4+StopWordRemoval+Stemming,31620,SUMMARY.TXT,0.43041,0.10918,0.17418,4

ROUGE-L+StopWordRemoval+Stemming,32034,SUMMARY.TXT,0.54395,0.20737,0.30027,4

ROUGE-1+StopWordRemoval+Stemming,32034,SUMMARY.TXT,0.68854,0.18616,0.29308,4

ROUGE-2+StopWordRemoval+Stemming,32034,SUMMARY.TXT,0.33897,0.07496,0.12277,4

ROUGE-SU4+StopWordRemoval+Stemming,32034,SUMMARY.TXT,0.43416,0.08147,0.13719,4

ROUGE-L+StopWordRemoval+Stemming,32155,SUMMARY.TXT,0.35833,0.25903,0.30070,3

ROUGE-1+StopWordRemoval+Stemming,32155,SUMMARY.TXT,0.40435,0.28751,0.33607,3

ROUGE-2+StopWordRemoval+Stemming,32155,SUMMARY.TXT,0.10045,0.07075,0.08302,3

ROUGE-SU4+StopWordRemoval+Stemming,32155,SUMMARY.TXT,0.19558,0.11101,0.14163,3

ROUGE-L+StopWordRemoval+Stemming,32156,SUMMARY.TXT,0.71501,0.19586,0.30750,4

ROUGE-1+StopWordRemoval+Stemming,32156,SUMMARY.TXT,0.85787,0.16109,0.27124,4

ROUGE-2+StopWordRemoval+Stemming,32156,SUMMARY.TXT,0.58658,0.07219,0.12856,4

ROUGE-SU4+StopWordRemoval+Stemming,32156,SUMMARY.TXT,0.66920,0.07316,0.13190,4

ROUGE-L+StopWordRemoval+Stemming,31064,SUMMARY.TXT,0.64597,0.26886,0.37969,3

ROUGE-1+StopWordRemoval+Stemming,31064,SUMMARY.TXT,0.73195,0.21139,0.32803,3

ROUGE-2+StopWordRemoval+Stemming,31064,SUMMARY.TXT,0.36393,0.07883,0.12959,3

ROUGE-SU4+StopWordRemoval+Stemming,31064,SUMMARY.TXT,0.48576,0.08895,0.15036,3

ROUGE-L+StopWordRemoval+Stemming,32032,SUMMARY.TXT,0.61976,0.34297,0.44158,3

ROUGE-1+StopWordRemoval+Stemming,32032,SUMMARY.TXT,0.66442,0.37006,0.47536,3

ROUGE-2+StopWordRemoval+Stemming,32032,SUMMARY.TXT,0.42976,0.18541,0.25906,3

ROUGE-SU4+StopWordRemoval+Stemming,32032,SUMMARY.TXT,0.50991,0.19567,0.28281,3

ROUGE-L+StopWordRemoval+Stemming,32717,SUMMARY.TXT,0.50495,0.25224,0.33642,3

ROUGE-1+StopWordRemoval+Stemming,32717,SUMMARY.TXT,0.64249,0.22757,0.33609,3

ROUGE-2+StopWordRemoval+Stemming,32717,SUMMARY.TXT,0.24672,0.08374,0.12504,3

ROUGE-SU4+StopWordRemoval+Stemming,32717,SUMMARY.TXT,0.35967,0.09985,0.15631,3

ROUGE-L+StopWordRemoval+Stemming,31506,SUMMARY.TXT,0.56565,0.28172,0.37612,3

ROUGE-1+StopWordRemoval+Stemming,31506,SUMMARY.TXT,0.70738,0.29254,0.41390,3

ROUGE-2+StopWordRemoval+Stemming,31506,SUMMARY.TXT,0.27287,0.09895,0.14523,3

ROUGE-SU4+StopWordRemoval+Stemming,31506,SUMMARY.TXT,0.41292,0.12915,0.19677,3

ROUGE-L+StopWordRemoval+Stemming,30779,SUMMARY.TXT,0.53458,0.27298,0.36141,4

ROUGE-1+StopWordRemoval+Stemming,30779,SUMMARY.TXT,0.61036,0.15682,0.24953,4

ROUGE-2+StopWordRemoval+Stemming,30779,SUMMARY.TXT,0.26731,0.04547,0.07772,4

ROUGE-SU4+StopWordRemoval+Stemming,30779,SUMMARY.TXT,0.38764,0.06348,0.10909,4

ROUGE-L+StopWordRemoval+Stemming,31508,SUMMARY.TXT,0.47086,0.34969,0.40133,3

ROUGE-1+StopWordRemoval+Stemming,31508,SUMMARY.TXT,0.56506,0.30724,0.39805,3

ROUGE-2+StopWordRemoval+Stemming,31508,SUMMARY.TXT,0.20599,0.09555,0.13055,3

ROUGE-SU4+StopWordRemoval+Stemming,31508,SUMMARY.TXT,0.32973,0.12376,0.17997,3

ROUGE-L+StopWordRemoval+Stemming,31628,SUMMARY.TXT,0.49282,0.21152,0.29600,3

ROUGE-1+StopWordRemoval+Stemming,31628,SUMMARY.TXT,0.61908,0.15605,0.24927,3

ROUGE-2+StopWordRemoval+Stemming,31628,SUMMARY.TXT,0.25739,0.05075,0.08479,3

ROUGE-SU4+StopWordRemoval+Stemming,31628,SUMMARY.TXT,0.39394,0.06506,0.11168,3

ROUGE-L+StopWordRemoval+Stemming,30897,SUMMARY.TXT,0.47720,0.25840,0.33526,3

ROUGE-1+StopWordRemoval+Stemming,30897,SUMMARY.TXT,0.64672,0.25229,0.36298,3

ROUGE-2+StopWordRemoval+Stemming,30897,SUMMARY.TXT,0.20436,0.06290,0.09619,3

ROUGE-SU4+StopWordRemoval+Stemming,30897,SUMMARY.TXT,0.35043,0.09287,0.14683,3

ROUGE-L+StopWordRemoval+Stemming,31623,SUMMARY.TXT,0.66727,0.23654,0.34927,4

ROUGE-1+StopWordRemoval+Stemming,31623,SUMMARY.TXT,0.77161,0.25423,0.38245,4

ROUGE-2+StopWordRemoval+Stemming,31623,SUMMARY.TXT,0.48379,0.10915,0.17812,4

ROUGE-SU4+StopWordRemoval+Stemming,31623,SUMMARY.TXT,0.58350,0.12015,0.19926,4

ROUGE-L+StopWordRemoval+Stemming,30778,SUMMARY.TXT,0.63528,0.36074,0.46017,3

ROUGE-1+StopWordRemoval+Stemming,30778,SUMMARY.TXT,0.68329,0.45035,0.54289,3

ROUGE-2+StopWordRemoval+Stemming,30778,SUMMARY.TXT,0.42089,0.19217,0.26386,3

ROUGE-SU4+StopWordRemoval+Stemming,30778,SUMMARY.TXT,0.51182,0.20751,0.29530,3

ROUGE-L+StopWordRemoval+Stemming,30899,SUMMARY.TXT,0.51532,0.26692,0.35168,3

ROUGE-1+StopWordRemoval+Stemming,30899,SUMMARY.TXT,0.64415,0.25086,0.36109,3

ROUGE-2+StopWordRemoval+Stemming,30899,SUMMARY.TXT,0.23023,0.06911,0.10631,3

ROUGE-SU4+StopWordRemoval+Stemming,30899,SUMMARY.TXT,0.37863,0.09325,0.14965,3

ROUGE-L+StopWordRemoval+Stemming,30777,SUMMARY.TXT,0.59470,0.22569,0.32721,3

ROUGE-1+StopWordRemoval+Stemming,30777,SUMMARY.TXT,0.71740,0.25297,0.37404,3

ROUGE-2+StopWordRemoval+Stemming,30777,SUMMARY.TXT,0.38000,0.10548,0.16513,3

ROUGE-SU4+StopWordRemoval+Stemming,30777,SUMMARY.TXT,0.47328,0.12528,0.19812,3

ROUGE-L+StopWordRemoval+Stemming,31866,SUMMARY.TXT,0.63353,0.23925,0.34733,4

ROUGE-1+StopWordRemoval+Stemming,31866,SUMMARY.TXT,0.74149,0.27726,0.40361,4

ROUGE-2+StopWordRemoval+Stemming,31866,SUMMARY.TXT,0.44002,0.12185,0.19085,4

ROUGE-SU4+StopWordRemoval+Stemming,31866,SUMMARY.TXT,0.53256,0.12961,0.20848,4

ROUGE-L+StopWordRemoval+Stemming,31987,SUMMARY.TXT,0.72784,0.33674,0.46045,3

ROUGE-1+StopWordRemoval+Stemming,31987,SUMMARY.TXT,0.81718,0.20656,0.32976,3

ROUGE-2+StopWordRemoval+Stemming,31987,SUMMARY.TXT,0.56236,0.10278,0.17380,3

ROUGE-SU4+StopWordRemoval+Stemming,31987,SUMMARY.TXT,0.63731,0.10630,0.18221,3

ROUGE-L+StopWordRemoval+Stemming,32954,SUMMARY.TXT,0.63944,0.27636,0.38593,4

ROUGE-1+StopWordRemoval+Stemming,32954,SUMMARY.TXT,0.65524,0.31173,0.42247,4

ROUGE-2+StopWordRemoval+Stemming,32954,SUMMARY.TXT,0.38101,0.12170,0.18448,4

ROUGE-SU4+StopWordRemoval+Stemming,32954,SUMMARY.TXT,0.47926,0.14323,0.22055,4

ROUGE-L+StopWordRemoval+Stemming,31608,SUMMARY.TXT,0.53328,0.25255,0.34277,4

ROUGE-1+StopWordRemoval+Stemming,31608,SUMMARY.TXT,0.60751,0.25398,0.35820,4

ROUGE-2+StopWordRemoval+Stemming,31608,SUMMARY.TXT,0.26597,0.08060,0.12371,4

ROUGE-SU4+StopWordRemoval+Stemming,31608,SUMMARY.TXT,0.37664,0.10002,0.15807,4

ROUGE-L+StopWordRemoval+Stemming,32939,SUMMARY.TXT,0.61073,0.23428,0.33865,3

ROUGE-1+StopWordRemoval+Stemming,32939,SUMMARY.TXT,0.65355,0.34877,0.45482,3

ROUGE-2+StopWordRemoval+Stemming,32939,SUMMARY.TXT,0.36622,0.11351,0.17331,3

ROUGE-SU4+StopWordRemoval+Stemming,32939,SUMMARY.TXT,0.47661,0.13591,0.21151,3

ROUGE-L+StopWordRemoval+Stemming,31292,SUMMARY.TXT,0.64264,0.31648,0.42410,3

ROUGE-1+StopWordRemoval+Stemming,31292,SUMMARY.TXT,0.76024,0.34965,0.47900,3

ROUGE-2+StopWordRemoval+Stemming,31292,SUMMARY.TXT,0.40782,0.15497,0.22459,3

ROUGE-SU4+StopWordRemoval+Stemming,31292,SUMMARY.TXT,0.51927,0.16378,0.24901,3

ROUGE-L+StopWordRemoval+Stemming,31050,SUMMARY.TXT,0.52330,0.26519,0.35200,3

ROUGE-1+StopWordRemoval+Stemming,31050,SUMMARY.TXT,0.59443,0.30658,0.40452,3

ROUGE-2+StopWordRemoval+Stemming,31050,SUMMARY.TXT,0.18656,0.07810,0.11010,3

ROUGE-SU4+StopWordRemoval+Stemming,31050,SUMMARY.TXT,0.34366,0.10851,0.16494,3

ROUGE-L+StopWordRemoval+Stemming,32140,SUMMARY.TXT,0.51786,0.25880,0.34513,3

ROUGE-1+StopWordRemoval+Stemming,32140,SUMMARY.TXT,0.60998,0.23056,0.33464,3

ROUGE-2+StopWordRemoval+Stemming,32140,SUMMARY.TXT,0.20005,0.06981,0.10350,3

ROUGE-SU4+StopWordRemoval+Stemming,32140,SUMMARY.TXT,0.35040,0.09148,0.14509,3

ROUGE-L+StopWordRemoval+Stemming,32020,SUMMARY.TXT,0.56887,0.28587,0.38052,3

ROUGE-1+StopWordRemoval+Stemming,32020,SUMMARY.TXT,0.68270,0.27311,0.39014,3

ROUGE-2+StopWordRemoval+Stemming,32020,SUMMARY.TXT,0.39062,0.12080,0.18453,3

ROUGE-SU4+StopWordRemoval+Stemming,32020,SUMMARY.TXT,0.47324,0.12889,0.20260,3

ROUGE-L+StopWordRemoval+Stemming,32141,SUMMARY.TXT,0.68559,0.18439,0.29061,4

ROUGE-1+StopWordRemoval+Stemming,32141,SUMMARY.TXT,0.80571,0.10550,0.18657,4

ROUGE-2+StopWordRemoval+Stemming,32141,SUMMARY.TXT,0.51229,0.04055,0.07515,4

ROUGE-SU4+StopWordRemoval+Stemming,32141,SUMMARY.TXT,0.62269,0.04546,0.08474,4

ROUGE-L+StopWordRemoval+Stemming,32380,SUMMARY.TXT,0.45619,0.26739,0.33716,3

ROUGE-1+StopWordRemoval+Stemming,32380,SUMMARY.TXT,0.58369,0.21344,0.31257,3

ROUGE-2+StopWordRemoval+Stemming,32380,SUMMARY.TXT,0.20859,0.07239,0.10748,3

ROUGE-SU4+StopWordRemoval+Stemming,32380,SUMMARY.TXT,0.32900,0.09210,0.14392,3

ROUGE-L+StopWordRemoval+Stemming,31290,SUMMARY.TXT,0.67207,0.26157,0.37658,3

ROUGE-1+StopWordRemoval+Stemming,31290,SUMMARY.TXT,0.80884,0.18484,0.30091,3

ROUGE-2+StopWordRemoval+Stemming,31290,SUMMARY.TXT,0.55307,0.09031,0.15527,3

ROUGE-SU4+StopWordRemoval+Stemming,31290,SUMMARY.TXT,0.64439,0.08977,0.15759,3

ROUGE-L+StopWordRemoval+Stemming,31058,SUMMARY.TXT,0.67174,0.38502,0.48949,4

ROUGE-1+StopWordRemoval+Stemming,31058,SUMMARY.TXT,0.66571,0.37130,0.47671,4

ROUGE-2+StopWordRemoval+Stemming,31058,SUMMARY.TXT,0.51534,0.15008,0.23246,4

ROUGE-SU4+StopWordRemoval+Stemming,31058,SUMMARY.TXT,0.56739,0.16817,0.25944,4

ROUGE-L+StopWordRemoval+Stemming,32148,SUMMARY.TXT,0.34747,0.29360,0.31827,3

ROUGE-1+StopWordRemoval+Stemming,32148,SUMMARY.TXT,0.40306,0.43415,0.41803,3

ROUGE-2+StopWordRemoval+Stemming,32148,SUMMARY.TXT,0.10017,0.10017,0.10017,3

ROUGE-SU4+StopWordRemoval+Stemming,32148,SUMMARY.TXT,0.20692,0.15885,0.17973,3

ROUGE-L+StopWordRemoval+Stemming,31850,SUMMARY.TXT,0.55767,0.23732,0.33295,4

ROUGE-1+StopWordRemoval+Stemming,31850,SUMMARY.TXT,0.71285,0.14855,0.24587,4

ROUGE-2+StopWordRemoval+Stemming,31850,SUMMARY.TXT,0.28252,0.04579,0.07880,4

ROUGE-SU4+StopWordRemoval+Stemming,31850,SUMMARY.TXT,0.43613,0.05990,0.10534,4

ROUGE-L+StopWordRemoval+Stemming,32149,SUMMARY.TXT,0.50201,0.34078,0.40597,4

ROUGE-1+StopWordRemoval+Stemming,32149,SUMMARY.TXT,0.57118,0.44258,0.49872,4

ROUGE-2+StopWordRemoval+Stemming,32149,SUMMARY.TXT,0.31784,0.16901,0.22068,4

ROUGE-SU4+StopWordRemoval+Stemming,32149,SUMMARY.TXT,0.39190,0.19183,0.25758,4

ROUGE-L+StopWordRemoval+Stemming,31970,SUMMARY.TXT,0.52997,0.29794,0.38144,3

ROUGE-1+StopWordRemoval+Stemming,31970,SUMMARY.TXT,0.57210,0.38959,0.46353,3

ROUGE-2+StopWordRemoval+Stemming,31970,SUMMARY.TXT,0.25443,0.14482,0.18458,3

ROUGE-SU4+StopWordRemoval+Stemming,31970,SUMMARY.TXT,0.37585,0.16341,0.22778,3

ROUGE-L+StopWordRemoval+Stemming,32025,SUMMARY.TXT,0.53267,0.21784,0.30922,4

ROUGE-1+StopWordRemoval+Stemming,32025,SUMMARY.TXT,0.68501,0.15061,0.24693,4

ROUGE-2+StopWordRemoval+Stemming,32025,SUMMARY.TXT,0.27419,0.04648,0.07949,4

ROUGE-SU4+StopWordRemoval+Stemming,32025,SUMMARY.TXT,0.40996,0.05922,0.10349,4

ROUGE-L+StopWordRemoval+Stemming,31610,SUMMARY.TXT,0.49464,0.29783,0.37180,3

ROUGE-1+StopWordRemoval+Stemming,31610,SUMMARY.TXT,0.60313,0.16898,0.26400,3

ROUGE-2+StopWordRemoval+Stemming,31610,SUMMARY.TXT,0.17390,0.04228,0.06803,3

ROUGE-SU4+StopWordRemoval+Stemming,31610,SUMMARY.TXT,0.32242,0.06328,0.10579,3

ROUGE-L+StopWordRemoval+Stemming,31851,SUMMARY.TXT,0.56544,0.23082,0.32782,4

ROUGE-1+StopWordRemoval+Stemming,31851,SUMMARY.TXT,0.63862,0.27990,0.38921,4

ROUGE-2+StopWordRemoval+Stemming,31851,SUMMARY.TXT,0.38871,0.09158,0.14823,4

ROUGE-SU4+StopWordRemoval+Stemming,31851,SUMMARY.TXT,0.47751,0.11585,0.18646,4

ROUGE-L+StopWordRemoval+Stemming,31059,SUMMARY.TXT,0.52972,0.23956,0.32992,4

ROUGE-1+StopWordRemoval+Stemming,31059,SUMMARY.TXT,0.63484,0.22903,0.33662,4

ROUGE-2+StopWordRemoval+Stemming,31059,SUMMARY.TXT,0.25268,0.07150,0.11146,4

ROUGE-SU4+StopWordRemoval+Stemming,31059,SUMMARY.TXT,0.37886,0.08546,0.13946,4

ROUGE-L+StopWordRemoval+Stemming,32389,SUMMARY.TXT,0.46054,0.24602,0.32071,3

ROUGE-1+StopWordRemoval+Stemming,32389,SUMMARY.TXT,0.57620,0.19574,0.29221,3

ROUGE-2+StopWordRemoval+Stemming,32389,SUMMARY.TXT,0.17211,0.05547,0.08390,3

ROUGE-SU4+StopWordRemoval+Stemming,32389,SUMMARY.TXT,0.31586,0.07441,0.12044,3

ROUGE-L+StopWordRemoval+Stemming,32144,SUMMARY.TXT,0.49311,0.30242,0.37491,3

ROUGE-1+StopWordRemoval+Stemming,32144,SUMMARY.TXT,0.62362,0.31982,0.42280,3

ROUGE-2+StopWordRemoval+Stemming,32144,SUMMARY.TXT,0.29233,0.14073,0.18999,3

ROUGE-SU4+StopWordRemoval+Stemming,32144,SUMMARY.TXT,0.38849,0.16368,0.23032,3

ROUGE-L+StopWordRemoval+Stemming,31053,SUMMARY.TXT,0.39813,0.32638,0.35871,3

ROUGE-1+StopWordRemoval+Stemming,31053,SUMMARY.TXT,0.41066,0.47515,0.44056,3

ROUGE-2+StopWordRemoval+Stemming,31053,SUMMARY.TXT,0.15037,0.13720,0.14348,3

ROUGE-SU4+StopWordRemoval+Stemming,31053,SUMMARY.TXT,0.22576,0.18533,0.20355,3

ROUGE-L+StopWordRemoval+Stemming,32021,SUMMARY.TXT,0.61915,0.28650,0.39174,4

ROUGE-1+StopWordRemoval+Stemming,32021,SUMMARY.TXT,0.75103,0.20261,0.31912,4

ROUGE-2+StopWordRemoval+Stemming,32021,SUMMARY.TXT,0.49565,0.09591,0.16072,4

ROUGE-SU4+StopWordRemoval+Stemming,32021,SUMMARY.TXT,0.57849,0.10240,0.17400,4

ROUGE-L+StopWordRemoval+Stemming,32384,SUMMARY.TXT,0.48823,0.36161,0.41548,3

ROUGE-1+StopWordRemoval+Stemming,32384,SUMMARY.TXT,0.59058,0.39527,0.47358,3

ROUGE-2+StopWordRemoval+Stemming,32384,SUMMARY.TXT,0.21877,0.12298,0.15745,3

ROUGE-SU4+StopWordRemoval+Stemming,32384,SUMMARY.TXT,0.34023,0.15835,0.21611,3

ROUGE-L+StopWordRemoval+Stemming,32143,SUMMARY.TXT,0.48248,0.28252,0.35637,3

ROUGE-1+StopWordRemoval+Stemming,32143,SUMMARY.TXT,0.54421,0.32330,0.40563,3

ROUGE-2+StopWordRemoval+Stemming,32143,SUMMARY.TXT,0.20631,0.09146,0.12674,3

ROUGE-SU4+StopWordRemoval+Stemming,32143,SUMMARY.TXT,0.32344,0.12428,0.17956,3

ROUGE-L+StopWordRemoval+Stemming,31979,SUMMARY.TXT,0.56442,0.21221,0.30845,3

ROUGE-1+StopWordRemoval+Stemming,31979,SUMMARY.TXT,0.70691,0.20697,0.32019,3

ROUGE-2+StopWordRemoval+Stemming,31979,SUMMARY.TXT,0.26952,0.06099,0.09948,3

ROUGE-SU4+StopWordRemoval+Stemming,31979,SUMMARY.TXT,0.39686,0.08638,0.14189,3

ROUGE-L+StopWordRemoval+Stemming,31857,SUMMARY.TXT,0.62203,0.19338,0.29504,4

ROUGE-1+StopWordRemoval+Stemming,31857,SUMMARY.TXT,0.72736,0.12327,0.21081,4

ROUGE-2+StopWordRemoval+Stemming,31857,SUMMARY.TXT,0.35363,0.03706,0.06710,4

ROUGE-SU4+StopWordRemoval+Stemming,31857,SUMMARY.TXT,0.50440,0.04641,0.08499,4

ROUGE-L+StopWordRemoval+Stemming,31618,SUMMARY.TXT,0.59332,0.31222,0.40914,3

ROUGE-1+StopWordRemoval+Stemming,31618,SUMMARY.TXT,0.61434,0.38330,0.47207,3

ROUGE-2+StopWordRemoval+Stemming,31618,SUMMARY.TXT,0.40797,0.14550,0.21450,3

ROUGE-SU4+StopWordRemoval+Stemming,31618,SUMMARY.TXT,0.46921,0.16947,0.24900,3

ROUGE-L+StopWordRemoval+Stemming,32825,SUMMARY.TXT,0.43170,0.22015,0.29160,3

ROUGE-1+StopWordRemoval+Stemming,32825,SUMMARY.TXT,0.58527,0.27117,0.37062,3

ROUGE-2+StopWordRemoval+Stemming,32825,SUMMARY.TXT,0.16585,0.05499,0.08260,3

ROUGE-SU4+StopWordRemoval+Stemming,32825,SUMMARY.TXT,0.33915,0.08598,0.13718,3

ROUGE-L+StopWordRemoval+Stemming,31617,SUMMARY.TXT,0.42154,0.22728,0.29532,4

ROUGE-1+StopWordRemoval+Stemming,31617,SUMMARY.TXT,0.51136,0.32626,0.39836,4

ROUGE-2+StopWordRemoval+Stemming,31617,SUMMARY.TXT,0.12100,0.06551,0.08500,4

ROUGE-SU4+StopWordRemoval+Stemming,31617,SUMMARY.TXT,0.24151,0.11413,0.15501,4

ROUGE-L+StopWordRemoval+Stemming,31854,SUMMARY.TXT,0.61337,0.26158,0.36675,3

ROUGE-1+StopWordRemoval+Stemming,31854,SUMMARY.TXT,0.72533,0.21505,0.33174,3

ROUGE-2+StopWordRemoval+Stemming,31854,SUMMARY.TXT,0.32487,0.07835,0.12625,3

ROUGE-SU4+StopWordRemoval+Stemming,31854,SUMMARY.TXT,0.43893,0.09207,0.15221,3

ROUGE-L+StopWordRemoval+Stemming,30886,SUMMARY.TXT,0.57512,0.23224,0.33087,4

ROUGE-1+StopWordRemoval+Stemming,30886,SUMMARY.TXT,0.73403,0.17385,0.28111,4

ROUGE-2+StopWordRemoval+Stemming,30886,SUMMARY.TXT,0.31154,0.05924,0.09956,4

ROUGE-SU4+StopWordRemoval+Stemming,30886,SUMMARY.TXT,0.45270,0.07477,0.12834,4

ROUGE-L+StopWordRemoval+Stemming,30888,SUMMARY.TXT,0.48123,0.24214,0.32217,3

ROUGE-1+StopWordRemoval+Stemming,30888,SUMMARY.TXT,0.55092,0.27975,0.37108,3

ROUGE-2+StopWordRemoval+Stemming,30888,SUMMARY.TXT,0.18147,0.07421,0.10534,3

ROUGE-SU4+StopWordRemoval+Stemming,30888,SUMMARY.TXT,0.29836,0.10585,0.15626,3

ROUGE-L+StopWordRemoval+Stemming,30887,SUMMARY.TXT,0.45491,0.29208,0.35575,5

ROUGE-1+StopWordRemoval+Stemming,30887,SUMMARY.TXT,0.52752,0.39763,0.45346,5

ROUGE-2+StopWordRemoval+Stemming,30887,SUMMARY.TXT,0.20188,0.11297,0.14487,5

ROUGE-SU4+StopWordRemoval+Stemming,30887,SUMMARY.TXT,0.32819,0.14914,0.20509,5

ROUGE-L+StopWordRemoval+Stemming,31855,SUMMARY.TXT,0.51586,0.22984,0.31799,3

ROUGE-1+StopWordRemoval+Stemming,31855,SUMMARY.TXT,0.66489,0.25918,0.37297,3

ROUGE-2+StopWordRemoval+Stemming,31855,SUMMARY.TXT,0.23244,0.08571,0.12524,3

ROUGE-SU4+StopWordRemoval+Stemming,31855,SUMMARY.TXT,0.36967,0.11330,0.17344,3

ROUGE-L+StopWordRemoval+Stemming,32809,SUMMARY.TXT,0.38806,0.32019,0.35087,3

ROUGE-1+StopWordRemoval+Stemming,32809,SUMMARY.TXT,0.42584,0.44779,0.43654,3

ROUGE-2+StopWordRemoval+Stemming,32809,SUMMARY.TXT,0.14989,0.12751,0.13779,3

ROUGE-SU4+StopWordRemoval+Stemming,32809,SUMMARY.TXT,0.24961,0.17815,0.20791,3

ROUGE-L+StopWordRemoval+Stemming,31839,SUMMARY.TXT,0.47318,0.28207,0.35345,3

ROUGE-1+StopWordRemoval+Stemming,31839,SUMMARY.TXT,0.62710,0.20583,0.30993,3

ROUGE-2+StopWordRemoval+Stemming,31839,SUMMARY.TXT,0.21314,0.05446,0.08675,3

ROUGE-SU4+StopWordRemoval+Stemming,31839,SUMMARY.TXT,0.38243,0.08164,0.13456,3

ROUGE-L+StopWordRemoval+Stemming,31040,SUMMARY.TXT,0.59271,0.26171,0.36310,3

ROUGE-1+StopWordRemoval+Stemming,31040,SUMMARY.TXT,0.69040,0.28525,0.40371,3

ROUGE-2+StopWordRemoval+Stemming,31040,SUMMARY.TXT,0.32612,0.09671,0.14918,3

ROUGE-SU4+StopWordRemoval+Stemming,31040,SUMMARY.TXT,0.44236,0.11548,0.18315,3

ROUGE-L+StopWordRemoval+Stemming,30991,SUMMARY.TXT,0.74903,0.22812,0.34973,4

ROUGE-1+StopWordRemoval+Stemming,30991,SUMMARY.TXT,0.83356,0.15709,0.26436,4

ROUGE-2+StopWordRemoval+Stemming,30991,SUMMARY.TXT,0.51467,0.06293,0.11215,4

ROUGE-SU4+StopWordRemoval+Stemming,30991,SUMMARY.TXT,0.61744,0.06983,0.12546,4

ROUGE-L+StopWordRemoval+Stemming,32135,SUMMARY.TXT,0.41789,0.28796,0.34097,4

ROUGE-1+StopWordRemoval+Stemming,32135,SUMMARY.TXT,0.56058,0.36206,0.43997,4

ROUGE-2+StopWordRemoval+Stemming,32135,SUMMARY.TXT,0.22712,0.12083,0.15774,4

ROUGE-SU4+StopWordRemoval+Stemming,32135,SUMMARY.TXT,0.32683,0.15316,0.20858,4

ROUGE-L+StopWordRemoval+Stemming,32378,SUMMARY.TXT,0.59007,0.26694,0.36759,3

ROUGE-1+StopWordRemoval+Stemming,32378,SUMMARY.TXT,0.67049,0.30360,0.41795,3

ROUGE-2+StopWordRemoval+Stemming,32378,SUMMARY.TXT,0.32712,0.10464,0.15856,3

ROUGE-SU4+StopWordRemoval+Stemming,32378,SUMMARY.TXT,0.44092,0.12988,0.20065,3

ROUGE-L+StopWordRemoval+Stemming,32136,SUMMARY.TXT,0.47338,0.35072,0.40292,4

ROUGE-1+StopWordRemoval+Stemming,32136,SUMMARY.TXT,0.51779,0.45033,0.48171,4

ROUGE-2+StopWordRemoval+Stemming,32136,SUMMARY.TXT,0.17635,0.12209,0.14429,4

ROUGE-SU4+StopWordRemoval+Stemming,32136,SUMMARY.TXT,0.29224,0.16820,0.21351,4

ROUGE-L+StopWordRemoval+Stemming,31042,SUMMARY.TXT,0.50021,0.33603,0.40200,3

ROUGE-1+StopWordRemoval+Stemming,31042,SUMMARY.TXT,0.59191,0.44918,0.51076,3

ROUGE-2+StopWordRemoval+Stemming,31042,SUMMARY.TXT,0.23515,0.12717,0.16507,3

ROUGE-SU4+StopWordRemoval+Stemming,31042,SUMMARY.TXT,0.36093,0.16879,0.23001,3

ROUGE-L+StopWordRemoval+Stemming,32376,SUMMARY.TXT,0.46130,0.22661,0.30392,4

ROUGE-1+StopWordRemoval+Stemming,32376,SUMMARY.TXT,0.65169,0.27457,0.38636,4

ROUGE-2+StopWordRemoval+Stemming,32376,SUMMARY.TXT,0.26999,0.08208,0.12588,4

