ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval+Stemming,32376,SUMMARY.TXT,0.73136,0.24937,0.37192,4

ROUGE-2+StopWordRemoval+Stemming,32376,SUMMARY.TXT,0.31696,0.08128,0.12938,4

ROUGE-SU4+StopWordRemoval+Stemming,32376,SUMMARY.TXT,0.47393,0.10407,0.17067,4

ROUGE-L+StopWordRemoval+Stemming,31165,SUMMARY.TXT,0.62048,0.28239,0.38813,3

ROUGE-1+StopWordRemoval+Stemming,31165,SUMMARY.TXT,0.74888,0.30513,0.43359,3

ROUGE-2+StopWordRemoval+Stemming,31165,SUMMARY.TXT,0.33731,0.11119,0.16725,3

ROUGE-SU4+StopWordRemoval+Stemming,31165,SUMMARY.TXT,0.47827,0.13192,0.20680,3

ROUGE-L+StopWordRemoval+Stemming,31604,SUMMARY.TXT,0.68681,0.16889,0.27111,3

ROUGE-1+StopWordRemoval+Stemming,31604,SUMMARY.TXT,0.83195,0.15823,0.26590,3

ROUGE-2+StopWordRemoval+Stemming,31604,SUMMARY.TXT,0.42965,0.06168,0.10787,3

ROUGE-SU4+StopWordRemoval+Stemming,31604,SUMMARY.TXT,0.55490,0.06755,0.12044,3

ROUGE-L+StopWordRemoval+Stemming,31846,SUMMARY.TXT,0.63585,0.26903,0.37809,3

ROUGE-1+StopWordRemoval+Stemming,31846,SUMMARY.TXT,0.73239,0.25187,0.37483,3

ROUGE-2+StopWordRemoval+Stemming,31846,SUMMARY.TXT,0.28031,0.07475,0.11802,3

ROUGE-SU4+StopWordRemoval+Stemming,31846,SUMMARY.TXT,0.44268,0.09549,0.15709,3

ROUGE-L+StopWordRemoval+Stemming,31969,SUMMARY.TXT,0.56162,0.23480,0.33115,3

ROUGE-1+StopWordRemoval+Stemming,31969,SUMMARY.TXT,0.71407,0.25587,0.37674,3

ROUGE-2+StopWordRemoval+Stemming,31969,SUMMARY.TXT,0.24991,0.07986,0.12104,3

ROUGE-SU4+StopWordRemoval+Stemming,31969,SUMMARY.TXT,0.39499,0.10975,0.17177,3

ROUGE-L+StopWordRemoval+Stemming,32936,SUMMARY.TXT,0.57840,0.29855,0.39382,4

ROUGE-1+StopWordRemoval+Stemming,32936,SUMMARY.TXT,0.66911,0.35360,0.46269,4

ROUGE-2+StopWordRemoval+Stemming,32936,SUMMARY.TXT,0.41383,0.14939,0.21953,4

ROUGE-SU4+StopWordRemoval+Stemming,32936,SUMMARY.TXT,0.48406,0.16526,0.24640,4

ROUGE-L+StopWordRemoval+Stemming,31601,SUMMARY.TXT,0.55406,0.21515,0.30994,4

ROUGE-1+StopWordRemoval+Stemming,31601,SUMMARY.TXT,0.67071,0.22409,0.33594,4

ROUGE-2+StopWordRemoval+Stemming,31601,SUMMARY.TXT,0.24842,0.06830,0.10714,4

ROUGE-SU4+StopWordRemoval+Stemming,31601,SUMMARY.TXT,0.38784,0.08912,0.14494,4

ROUGE-L+StopWordRemoval+Stemming,31843,SUMMARY.TXT,0.60724,0.25191,0.35610,3

ROUGE-1+StopWordRemoval+Stemming,31843,SUMMARY.TXT,0.70165,0.24581,0.36407,3

ROUGE-2+StopWordRemoval+Stemming,31843,SUMMARY.TXT,0.31068,0.08696,0.13589,3

ROUGE-SU4+StopWordRemoval+Stemming,31843,SUMMARY.TXT,0.44642,0.10589,0.17118,3

ROUGE-L+StopWordRemoval+Stemming,30874,SUMMARY.TXT,0.48929,0.19598,0.27986,5

ROUGE-1+StopWordRemoval+Stemming,30874,SUMMARY.TXT,0.64037,0.23464,0.34344,5

ROUGE-2+StopWordRemoval+Stemming,30874,SUMMARY.TXT,0.33171,0.06747,0.11213,5

ROUGE-SU4+StopWordRemoval+Stemming,30874,SUMMARY.TXT,0.42288,0.09302,0.15249,5

ROUGE-L+StopWordRemoval+Stemming,32810,SUMMARY.TXT,0.55321,0.28612,0.37717,4

ROUGE-1+StopWordRemoval+Stemming,32810,SUMMARY.TXT,0.64671,0.38413,0.48198,4

ROUGE-2+StopWordRemoval+Stemming,32810,SUMMARY.TXT,0.26557,0.11188,0.15744,4

ROUGE-SU4+StopWordRemoval+Stemming,32810,SUMMARY.TXT,0.39577,0.14402,0.21119,4

ROUGE-L+StopWordRemoval+Stemming,32139,SUMMARY.TXT,0.56174,0.30492,0.39528,3

ROUGE-1+StopWordRemoval+Stemming,32139,SUMMARY.TXT,0.62847,0.36441,0.46133,3

ROUGE-2+StopWordRemoval+Stemming,32139,SUMMARY.TXT,0.26363,0.12994,0.17408,3

ROUGE-SU4+StopWordRemoval+Stemming,32139,SUMMARY.TXT,0.39301,0.15320,0.22046,3

ROUGE-L+StopWordRemoval+Stemming,31844,SUMMARY.TXT,0.55149,0.20276,0.29651,3

ROUGE-1+StopWordRemoval+Stemming,31844,SUMMARY.TXT,0.70587,0.23661,0.35442,3

ROUGE-2+StopWordRemoval+Stemming,31844,SUMMARY.TXT,0.27243,0.07673,0.11974,3

ROUGE-SU4+StopWordRemoval+Stemming,31844,SUMMARY.TXT,0.41312,0.09414,0.15334,3

ROUGE-L+StopWordRemoval+Stemming,31828,SUMMARY.TXT,0.51568,0.25477,0.34105,3

ROUGE-1+StopWordRemoval+Stemming,31828,SUMMARY.TXT,0.64592,0.32276,0.43044,3

ROUGE-2+StopWordRemoval+Stemming,31828,SUMMARY.TXT,0.23311,0.10011,0.14007,3

ROUGE-SU4+StopWordRemoval+Stemming,31828,SUMMARY.TXT,0.35609,0.13012,0.19060,3

ROUGE-L+StopWordRemoval+Stemming,32482,SUMMARY.TXT,0.51573,0.19747,0.28559,3

ROUGE-1+StopWordRemoval+Stemming,32482,SUMMARY.TXT,0.69387,0.18471,0.29176,3

ROUGE-2+StopWordRemoval+Stemming,32482,SUMMARY.TXT,0.27512,0.06512,0.10531,3

ROUGE-SU4+StopWordRemoval+Stemming,32482,SUMMARY.TXT,0.38122,0.08758,0.14243,3

ROUGE-L+StopWordRemoval+Stemming,31271,SUMMARY.TXT,0.75614,0.28039,0.40908,3

ROUGE-1+StopWordRemoval+Stemming,31271,SUMMARY.TXT,0.86061,0.20556,0.33185,3

ROUGE-2+StopWordRemoval+Stemming,31271,SUMMARY.TXT,0.58123,0.10440,0.17700,3

ROUGE-SU4+StopWordRemoval+Stemming,31271,SUMMARY.TXT,0.66455,0.10991,0.18862,3

ROUGE-L+StopWordRemoval+Stemming,32480,SUMMARY.TXT,0.53813,0.15837,0.24472,4

ROUGE-1+StopWordRemoval+Stemming,32480,SUMMARY.TXT,0.71267,0.13805,0.23129,4

ROUGE-2+StopWordRemoval+Stemming,32480,SUMMARY.TXT,0.29381,0.04249,0.07425,4

ROUGE-SU4+StopWordRemoval+Stemming,32480,SUMMARY.TXT,0.43528,0.05500,0.09766,4

ROUGE-L+StopWordRemoval+Stemming,31036,SUMMARY.TXT,0.49392,0.31535,0.38493,3

ROUGE-1+StopWordRemoval+Stemming,31036,SUMMARY.TXT,0.55613,0.42518,0.48192,3

ROUGE-2+StopWordRemoval+Stemming,31036,SUMMARY.TXT,0.19181,0.11567,0.14431,3

ROUGE-SU4+StopWordRemoval+Stemming,31036,SUMMARY.TXT,0.33565,0.16071,0.21735,3

ROUGE-L+StopWordRemoval+Stemming,31399,SUMMARY.TXT,0.55343,0.26570,0.35904,3

ROUGE-1+StopWordRemoval+Stemming,31399,SUMMARY.TXT,0.61603,0.34189,0.43973,3

ROUGE-2+StopWordRemoval+Stemming,31399,SUMMARY.TXT,0.43155,0.14291,0.21472,3

ROUGE-SU4+StopWordRemoval+Stemming,31399,SUMMARY.TXT,0.49048,0.17005,0.25255,3

ROUGE-L+StopWordRemoval+Stemming,32248,SUMMARY.TXT,0.50005,0.07449,0.12966,3

ROUGE-1+StopWordRemoval+Stemming,32248,SUMMARY.TXT,0.51600,0.09250,0.15688,3

ROUGE-2+StopWordRemoval+Stemming,32248,SUMMARY.TXT,0.38325,0.05381,0.09437,3

ROUGE-SU4+StopWordRemoval+Stemming,32248,SUMMARY.TXT,0.42590,0.05807,0.10220,3

ROUGE-L+StopWordRemoval+Stemming,31277,SUMMARY.TXT,0.49028,0.26801,0.34657,3

ROUGE-1+StopWordRemoval+Stemming,31277,SUMMARY.TXT,0.63212,0.29579,0.40300,3

ROUGE-2+StopWordRemoval+Stemming,31277,SUMMARY.TXT,0.21030,0.07867,0.11451,3

ROUGE-SU4+StopWordRemoval+Stemming,31277,SUMMARY.TXT,0.35999,0.11158,0.17035,3

ROUGE-L+StopWordRemoval+Stemming,31038,SUMMARY.TXT,0.78674,0.24051,0.36840,4

ROUGE-1+StopWordRemoval+Stemming,31038,SUMMARY.TXT,0.85833,0.16564,0.27770,4

ROUGE-2+StopWordRemoval+Stemming,31038,SUMMARY.TXT,0.65475,0.08044,0.14328,4

ROUGE-SU4+StopWordRemoval+Stemming,31038,SUMMARY.TXT,0.71998,0.08685,0.15500,4

ROUGE-L+StopWordRemoval+Stemming,31037,SUMMARY.TXT,0.58465,0.24489,0.34519,4

ROUGE-1+StopWordRemoval+Stemming,31037,SUMMARY.TXT,0.72235,0.21390,0.33006,4

ROUGE-2+StopWordRemoval+Stemming,31037,SUMMARY.TXT,0.36429,0.08562,0.13866,4

ROUGE-SU4+StopWordRemoval+Stemming,31037,SUMMARY.TXT,0.48428,0.09829,0.16341,4

ROUGE-L+StopWordRemoval+Stemming,32004,SUMMARY.TXT,0.70972,0.21796,0.33350,4

ROUGE-1+StopWordRemoval+Stemming,32004,SUMMARY.TXT,0.82881,0.19804,0.31969,4

ROUGE-2+StopWordRemoval+Stemming,32004,SUMMARY.TXT,0.50944,0.08990,0.15283,4

ROUGE-SU4+StopWordRemoval+Stemming,32004,SUMMARY.TXT,0.60989,0.09458,0.16376,4

ROUGE-L+StopWordRemoval+Stemming,30982,SUMMARY.TXT,0.65875,0.27631,0.38932,3

ROUGE-1+StopWordRemoval+Stemming,30982,SUMMARY.TXT,0.77814,0.26190,0.39189,3

ROUGE-2+StopWordRemoval+Stemming,30982,SUMMARY.TXT,0.39780,0.11635,0.18005,3

ROUGE-SU4+StopWordRemoval+Stemming,30982,SUMMARY.TXT,0.52366,0.13420,0.21365,3

ROUGE-L+StopWordRemoval+Stemming,31274,SUMMARY.TXT,0.62551,0.28559,0.39214,3

ROUGE-1+StopWordRemoval+Stemming,31274,SUMMARY.TXT,0.77029,0.23619,0.36153,3

ROUGE-2+StopWordRemoval+Stemming,31274,SUMMARY.TXT,0.36678,0.09588,0.15202,3

ROUGE-SU4+StopWordRemoval+Stemming,31274,SUMMARY.TXT,0.48900,0.11411,0.18504,3

ROUGE-L+StopWordRemoval+Stemming,31031,SUMMARY.TXT,0.53780,0.23834,0.33030,5

ROUGE-1+StopWordRemoval+Stemming,31031,SUMMARY.TXT,0.66485,0.29954,0.41301,5

ROUGE-2+StopWordRemoval+Stemming,31031,SUMMARY.TXT,0.26926,0.09912,0.14490,5

ROUGE-SU4+StopWordRemoval+Stemming,31031,SUMMARY.TXT,0.41065,0.12654,0.19347,5

ROUGE-L+StopWordRemoval+Stemming,31034,SUMMARY.TXT,0.56766,0.31206,0.40273,3

ROUGE-1+StopWordRemoval+Stemming,31034,SUMMARY.TXT,0.66404,0.35783,0.46506,3

ROUGE-2+StopWordRemoval+Stemming,31034,SUMMARY.TXT,0.28991,0.12975,0.17927,3

ROUGE-SU4+StopWordRemoval+Stemming,31034,SUMMARY.TXT,0.39832,0.15379,0.22190,3

ROUGE-L+StopWordRemoval+Stemming,31033,SUMMARY.TXT,0.57190,0.29551,0.38967,3

ROUGE-1+StopWordRemoval+Stemming,31033,SUMMARY.TXT,0.59781,0.39735,0.47739,3

ROUGE-2+StopWordRemoval+Stemming,31033,SUMMARY.TXT,0.25444,0.11267,0.15618,3

ROUGE-SU4+StopWordRemoval+Stemming,31033,SUMMARY.TXT,0.39124,0.15117,0.21808,3

ROUGE-L+StopWordRemoval+Stemming,32926,SUMMARY.TXT,0.73981,0.22992,0.35082,3

ROUGE-1+StopWordRemoval+Stemming,32926,SUMMARY.TXT,0.82642,0.17532,0.28927,3

ROUGE-2+StopWordRemoval+Stemming,32926,SUMMARY.TXT,0.57195,0.07009,0.12488,3

ROUGE-SU4+StopWordRemoval+Stemming,32926,SUMMARY.TXT,0.66833,0.07299,0.13160,3

ROUGE-L+StopWordRemoval+Stemming,31959,SUMMARY.TXT,0.61658,0.22744,0.33230,4

ROUGE-1+StopWordRemoval+Stemming,31959,SUMMARY.TXT,0.76384,0.17345,0.28270,4

ROUGE-2+StopWordRemoval+Stemming,31959,SUMMARY.TXT,0.33987,0.06193,0.10478,4

ROUGE-SU4+StopWordRemoval+Stemming,31959,SUMMARY.TXT,0.47003,0.07281,0.12609,4

ROUGE-L+StopWordRemoval+Stemming,31831,SUMMARY.TXT,0.50279,0.28130,0.36076,4

ROUGE-1+StopWordRemoval+Stemming,31831,SUMMARY.TXT,0.67651,0.23006,0.34336,4

ROUGE-2+StopWordRemoval+Stemming,31831,SUMMARY.TXT,0.29750,0.07957,0.12556,4

ROUGE-SU4+StopWordRemoval+Stemming,31831,SUMMARY.TXT,0.40445,0.09692,0.15636,4

ROUGE-L+StopWordRemoval+Stemming,30866,SUMMARY.TXT,0.56368,0.21739,0.31377,4

ROUGE-1+StopWordRemoval+Stemming,30866,SUMMARY.TXT,0.63475,0.30933,0.41595,4

ROUGE-2+StopWordRemoval+Stemming,30866,SUMMARY.TXT,0.28100,0.09754,0.14481,4

ROUGE-SU4+StopWordRemoval+Stemming,30866,SUMMARY.TXT,0.41500,0.12863,0.19639,4

ROUGE-L+StopWordRemoval+Stemming,31834,SUMMARY.TXT,0.68433,0.19824,0.30742,3

ROUGE-1+StopWordRemoval+Stemming,31834,SUMMARY.TXT,0.83131,0.13504,0.23234,3

ROUGE-2+StopWordRemoval+Stemming,31834,SUMMARY.TXT,0.38921,0.04403,0.07912,3

ROUGE-SU4+StopWordRemoval+Stemming,31834,SUMMARY.TXT,0.56719,0.05349,0.09776,3

ROUGE-L+StopWordRemoval+Stemming,31955,SUMMARY.TXT,0.63237,0.29211,0.39962,3

ROUGE-1+StopWordRemoval+Stemming,31955,SUMMARY.TXT,0.79983,0.16651,0.27564,3

ROUGE-2+StopWordRemoval+Stemming,31955,SUMMARY.TXT,0.38050,0.05712,0.09932,3

ROUGE-SU4+StopWordRemoval+Stemming,31955,SUMMARY.TXT,0.52275,0.06732,0.11928,3

ROUGE-L+StopWordRemoval+Stemming,32129,SUMMARY.TXT,0.54645,0.23146,0.32518,4

ROUGE-1+StopWordRemoval+Stemming,32129,SUMMARY.TXT,0.61773,0.33522,0.43460,4

ROUGE-2+StopWordRemoval+Stemming,32129,SUMMARY.TXT,0.25067,0.09703,0.13991,4

ROUGE-SU4+StopWordRemoval+Stemming,32129,SUMMARY.TXT,0.39863,0.12778,0.19352,4

ROUGE-L+StopWordRemoval+Stemming,31939,SUMMARY.TXT,0.66141,0.42833,0.51994,3

ROUGE-1+StopWordRemoval+Stemming,31939,SUMMARY.TXT,0.73132,0.38970,0.50846,3

ROUGE-2+StopWordRemoval+Stemming,31939,SUMMARY.TXT,0.49598,0.18186,0.26614,3

ROUGE-SU4+StopWordRemoval+Stemming,31939,SUMMARY.TXT,0.59778,0.18641,0.28420,3

ROUGE-L+StopWordRemoval+Stemming,30849,SUMMARY.TXT,0.61099,0.24607,0.35084,4

ROUGE-1+StopWordRemoval+Stemming,30849,SUMMARY.TXT,0.76517,0.26923,0.39831,4

ROUGE-2+StopWordRemoval+Stemming,30849,SUMMARY.TXT,0.37618,0.09468,0.15129,4

ROUGE-SU4+StopWordRemoval+Stemming,30849,SUMMARY.TXT,0.49830,0.11270,0.18382,4

ROUGE-L+StopWordRemoval+Stemming,31817,SUMMARY.TXT,0.56389,0.22672,0.32341,4

ROUGE-1+StopWordRemoval+Stemming,31817,SUMMARY.TXT,0.68895,0.25371,0.37085,4

ROUGE-2+StopWordRemoval+Stemming,31817,SUMMARY.TXT,0.30522,0.08772,0.13627,4

ROUGE-SU4+StopWordRemoval+Stemming,31817,SUMMARY.TXT,0.42916,0.10692,0.17119,4

ROUGE-L+StopWordRemoval+Stemming,31938,SUMMARY.TXT,0.56073,0.25818,0.35356,3

ROUGE-1+StopWordRemoval+Stemming,31938,SUMMARY.TXT,0.72311,0.28101,0.40474,3

ROUGE-2+StopWordRemoval+Stemming,31938,SUMMARY.TXT,0.29375,0.08954,0.13725,3

ROUGE-SU4+StopWordRemoval+Stemming,31938,SUMMARY.TXT,0.44475,0.11426,0.18181,3

ROUGE-L+StopWordRemoval+Stemming,31260,SUMMARY.TXT,0.48411,0.19259,0.27556,3

ROUGE-1+StopWordRemoval+Stemming,31260,SUMMARY.TXT,0.69648,0.19278,0.30197,3

ROUGE-2+StopWordRemoval+Stemming,31260,SUMMARY.TXT,0.23795,0.05747,0.09258,3

ROUGE-SU4+StopWordRemoval+Stemming,31260,SUMMARY.TXT,0.39187,0.08135,0.13473,3

ROUGE-L+StopWordRemoval+Stemming,31146,SUMMARY.TXT,0.48576,0.26004,0.33875,3

ROUGE-1+StopWordRemoval+Stemming,31146,SUMMARY.TXT,0.61894,0.29344,0.39812,3

ROUGE-2+StopWordRemoval+Stemming,31146,SUMMARY.TXT,0.23608,0.08008,0.11960,3

ROUGE-SU4+StopWordRemoval+Stemming,31146,SUMMARY.TXT,0.36411,0.11393,0.17355,3

ROUGE-L+StopWordRemoval+Stemming,32599,SUMMARY.TXT,0.64019,0.25702,0.36679,5

ROUGE-1+StopWordRemoval+Stemming,32599,SUMMARY.TXT,0.78495,0.27431,0.40654,5

ROUGE-2+StopWordRemoval+Stemming,32599,SUMMARY.TXT,0.38910,0.09743,0.15583,5

ROUGE-SU4+StopWordRemoval+Stemming,32599,SUMMARY.TXT,0.52081,0.10946,0.18090,5

ROUGE-L+StopWordRemoval+Stemming,32236,SUMMARY.TXT,0.58762,0.24282,0.34364,3

ROUGE-1+StopWordRemoval+Stemming,32236,SUMMARY.TXT,0.76534,0.17063,0.27905,3

ROUGE-2+StopWordRemoval+Stemming,32236,SUMMARY.TXT,0.41302,0.08477,0.14067,3

ROUGE-SU4+StopWordRemoval+Stemming,32236,SUMMARY.TXT,0.50727,0.09659,0.16229,3

ROUGE-L+StopWordRemoval+Stemming,32116,SUMMARY.TXT,0.50873,0.18917,0.27579,3

ROUGE-1+StopWordRemoval+Stemming,32116,SUMMARY.TXT,0.69109,0.21666,0.32990,3

ROUGE-2+StopWordRemoval+Stemming,32116,SUMMARY.TXT,0.25793,0.05650,0.09270,3

ROUGE-SU4+StopWordRemoval+Stemming,32116,SUMMARY.TXT,0.36870,0.08312,0.13565,3

ROUGE-L+StopWordRemoval+Stemming,32113,SUMMARY.TXT,0.55172,0.28868,0.37903,4

ROUGE-1+StopWordRemoval+Stemming,32113,SUMMARY.TXT,0.69000,0.17034,0.27323,4

ROUGE-2+StopWordRemoval+Stemming,32113,SUMMARY.TXT,0.27719,0.05726,0.09491,4

ROUGE-SU4+StopWordRemoval+Stemming,32113,SUMMARY.TXT,0.41934,0.07258,0.12374,4

ROUGE-L+StopWordRemoval+Stemming,32597,SUMMARY.TXT,0.70397,0.14330,0.23812,4

ROUGE-1+StopWordRemoval+Stemming,32597,SUMMARY.TXT,0.84881,0.10880,0.19288,4

ROUGE-2+StopWordRemoval+Stemming,32597,SUMMARY.TXT,0.53517,0.05075,0.09271,4

ROUGE-SU4+StopWordRemoval+Stemming,32597,SUMMARY.TXT,0.65595,0.05032,0.09347,4

ROUGE-L+StopWordRemoval+Stemming,31940,SUMMARY.TXT,0.65456,0.16914,0.26881,4

ROUGE-1+StopWordRemoval+Stemming,31940,SUMMARY.TXT,0.80067,0.18959,0.30658,4

ROUGE-2+StopWordRemoval+Stemming,31940,SUMMARY.TXT,0.39732,0.06066,0.10525,4

ROUGE-SU4+StopWordRemoval+Stemming,31940,SUMMARY.TXT,0.52603,0.07653,0.13362,4

ROUGE-L+StopWordRemoval+Stemming,32355,SUMMARY.TXT,0.54789,0.24230,0.33600,3

ROUGE-1+StopWordRemoval+Stemming,32355,SUMMARY.TXT,0.70733,0.28196,0.40320,3

ROUGE-2+StopWordRemoval+Stemming,32355,SUMMARY.TXT,0.25126,0.08078,0.12225,3

ROUGE-SU4+StopWordRemoval+Stemming,32355,SUMMARY.TXT,0.37608,0.11494,0.17607,3

ROUGE-L+StopWordRemoval+Stemming,31026,SUMMARY.TXT,0.55652,0.27198,0.36539,3

ROUGE-1+StopWordRemoval+Stemming,31026,SUMMARY.TXT,0.63926,0.35240,0.45434,3

ROUGE-2+StopWordRemoval+Stemming,31026,SUMMARY.TXT,0.21056,0.10387,0.13911,3

ROUGE-SU4+StopWordRemoval+Stemming,31026,SUMMARY.TXT,0.36416,0.14021,0.20246,3

ROUGE-L+StopWordRemoval+Stemming,30850,SUMMARY.TXT,0.57058,0.28339,0.37869,3

ROUGE-1+StopWordRemoval+Stemming,30850,SUMMARY.TXT,0.73241,0.30026,0.42591,3

ROUGE-2+StopWordRemoval+Stemming,30850,SUMMARY.TXT,0.25627,0.08550,0.12822,3

ROUGE-SU4+StopWordRemoval+Stemming,30850,SUMMARY.TXT,0.42239,0.11412,0.17970,3

ROUGE-L+StopWordRemoval+Stemming,31383,SUMMARY.TXT,0.45624,0.22780,0.30388,4

ROUGE-1+StopWordRemoval+Stemming,31383,SUMMARY.TXT,0.62883,0.26778,0.37561,4

ROUGE-2+StopWordRemoval+Stemming,31383,SUMMARY.TXT,0.22065,0.08711,0.12491,4

ROUGE-SU4+StopWordRemoval+Stemming,31383,SUMMARY.TXT,0.38331,0.11008,0.17105,4

ROUGE-L+StopWordRemoval+Stemming,31265,SUMMARY.TXT,0.63151,0.22968,0.33685,4

ROUGE-1+StopWordRemoval+Stemming,31265,SUMMARY.TXT,0.77481,0.11059,0.19355,4

ROUGE-2+StopWordRemoval+Stemming,31265,SUMMARY.TXT,0.39794,0.04461,0.08023,4

ROUGE-SU4+StopWordRemoval+Stemming,31265,SUMMARY.TXT,0.51727,0.05102,0.09288,4

ROUGE-L+StopWordRemoval+Stemming,31023,SUMMARY.TXT,0.51447,0.28079,0.36330,3

ROUGE-1+StopWordRemoval+Stemming,31023,SUMMARY.TXT,0.60757,0.40366,0.48506,3

ROUGE-2+StopWordRemoval+Stemming,31023,SUMMARY.TXT,0.25625,0.14673,0.18660,3

ROUGE-SU4+StopWordRemoval+Stemming,31023,SUMMARY.TXT,0.34744,0.18440,0.24093,3

ROUGE-L+StopWordRemoval+Stemming,31022,SUMMARY.TXT,0.47613,0.32267,0.38466,3

ROUGE-1+StopWordRemoval+Stemming,31022,SUMMARY.TXT,0.60371,0.36469,0.45470,3

ROUGE-2+StopWordRemoval+Stemming,31022,SUMMARY.TXT,0.20871,0.11137,0.14524,3

ROUGE-SU4+StopWordRemoval+Stemming,31022,SUMMARY.TXT,0.32893,0.15212,0.20803,3

ROUGE-L+StopWordRemoval+Stemming,31824,SUMMARY.TXT,0.58518,0.22045,0.32026,3

ROUGE-1+StopWordRemoval+Stemming,31824,SUMMARY.TXT,0.71840,0.14200,0.23712,3

ROUGE-2+StopWordRemoval+Stemming,31824,SUMMARY.TXT,0.29547,0.04332,0.07556,3

ROUGE-SU4+StopWordRemoval+Stemming,31824,SUMMARY.TXT,0.43408,0.05728,0.10120,3

ROUGE-L+StopWordRemoval+Stemming,30856,SUMMARY.TXT,0.45048,0.29090,0.35352,3

ROUGE-1+StopWordRemoval+Stemming,30856,SUMMARY.TXT,0.51892,0.36496,0.42853,3

ROUGE-2+StopWordRemoval+Stemming,30856,SUMMARY.TXT,0.14730,0.08648,0.10898,3

ROUGE-SU4+StopWordRemoval+Stemming,30856,SUMMARY.TXT,0.25949,0.13880,0.18086,3

ROUGE-L+StopWordRemoval+Stemming,31948,SUMMARY.TXT,0.51691,0.24728,0.33453,3

ROUGE-1+StopWordRemoval+Stemming,31948,SUMMARY.TXT,0.64540,0.15076,0.24443,3

ROUGE-2+StopWordRemoval+Stemming,31948,SUMMARY.TXT,0.21672,0.03936,0.06663,3

ROUGE-SU4+StopWordRemoval+Stemming,31948,SUMMARY.TXT,0.36512,0.05705,0.09867,3

ROUGE-L+StopWordRemoval+Stemming,31705,SUMMARY.TXT,0.69383,0.20602,0.31770,4

ROUGE-1+StopWordRemoval+Stemming,31705,SUMMARY.TXT,0.81443,0.13286,0.22846,4

ROUGE-2+StopWordRemoval+Stemming,31705,SUMMARY.TXT,0.43193,0.04871,0.08755,4

ROUGE-SU4+StopWordRemoval+Stemming,31705,SUMMARY.TXT,0.57492,0.05351,0.09790,4

ROUGE-L+StopWordRemoval+Stemming,30858,SUMMARY.TXT,0.64516,0.27671,0.38730,4

ROUGE-1+StopWordRemoval+Stemming,30858,SUMMARY.TXT,0.71331,0.28836,0.41069,4

ROUGE-2+StopWordRemoval+Stemming,30858,SUMMARY.TXT,0.39561,0.12448,0.18938,4

ROUGE-SU4+StopWordRemoval+Stemming,30858,SUMMARY.TXT,0.51046,0.14212,0.22233,4

ROUGE-L+StopWordRemoval+Stemming,31942,SUMMARY.TXT,0.57643,0.27398,0.37142,3

ROUGE-1+StopWordRemoval+Stemming,31942,SUMMARY.TXT,0.74632,0.13830,0.23336,3

ROUGE-2+StopWordRemoval+Stemming,31942,SUMMARY.TXT,0.36171,0.06389,0.10860,3

ROUGE-SU4+StopWordRemoval+Stemming,31942,SUMMARY.TXT,0.46039,0.07328,0.12643,3

ROUGE-L+StopWordRemoval+Stemming,30852,SUMMARY.TXT,0.58300,0.23888,0.33890,3

ROUGE-1+StopWordRemoval+Stemming,30852,SUMMARY.TXT,0.70787,0.19273,0.30297,3

ROUGE-2+StopWordRemoval+Stemming,30852,SUMMARY.TXT,0.35390,0.07497,0.12372,3

ROUGE-SU4+StopWordRemoval+Stemming,30852,SUMMARY.TXT,0.46492,0.08828,0.14838,3

ROUGE-L+StopWordRemoval+Stemming,30855,SUMMARY.TXT,0.50275,0.30611,0.38053,3

ROUGE-1+StopWordRemoval+Stemming,30855,SUMMARY.TXT,0.61473,0.37210,0.46359,3

ROUGE-2+StopWordRemoval+Stemming,30855,SUMMARY.TXT,0.21215,0.10765,0.14283,3

ROUGE-SU4+StopWordRemoval+Stemming,30855,SUMMARY.TXT,0.33338,0.14618,0.20324,3

ROUGE-L+StopWordRemoval+Stemming,32359,SUMMARY.TXT,0.69828,0.19689,0.30717,3

ROUGE-1+StopWordRemoval+Stemming,32359,SUMMARY.TXT,0.82005,0.19152,0.31053,3

ROUGE-2+StopWordRemoval+Stemming,32359,SUMMARY.TXT,0.49047,0.06879,0.12066,3

ROUGE-SU4+StopWordRemoval+Stemming,32359,SUMMARY.TXT,0.58399,0.08093,0.14216,3

ROUGE-L+StopWordRemoval+Stemming,30854,SUMMARY.TXT,0.53123,0.20661,0.29751,4

ROUGE-1+StopWordRemoval+Stemming,30854,SUMMARY.TXT,0.67209,0.23721,0.35066,4

ROUGE-2+StopWordRemoval+Stemming,30854,SUMMARY.TXT,0.26754,0.06709,0.10728,4

ROUGE-SU4+StopWordRemoval+Stemming,30854,SUMMARY.TXT,0.40151,0.09094,0.14829,4

